anio,trimestre,mes,no_registro,tipo_deuda,detalle_tipo_deuda,acreedor,concepto,inicio_credito,fin_credito,dias_contrato,dias_restantes_contrato,disposicion_inicial_credito,colocacion_periodo,amortizaciones_periodo,intereses_periodo,pago_servicio_deuda,saldo_periodo,endeudamiento_periodo,tasa,sobretasa,tasa_final
2019,Cuarto Trimestre,Diciembre,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,2886,145773291.7,0.0,10474727.52,6169522.16,16644249.68,82924926.62,-10474727.52,5.96,0.91,6.87
2019,Cuarto Trimestre,Diciembre,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,1394,1024317877.0,0.0,139682131.6,60234653.17,199916784.8,613779466.6,-139682131.6,TIIE,0.32,TIIE+0.32
2019,Cuarto Trimestre,Diciembre,P09-1215162,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,000",2015-12-29,2025-12-26,3650,2187,1000000000.0,0.0,55555555.56,73499117.06,129054672.6,795513828.1,-55555555.56,TIIE,0.41,TIIE+0.41
2019,Cuarto Trimestre,Diciembre,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,1091,3500000000.0,0.0,700000000.0,220185748.0,920185747.9,2100000000.0,-700000000.0,TIIE,0.38,TIIE+0.38
2019,Cuarto Trimestre,Diciembre,P09-1216054,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 16V,2016-12-09,2021-12-03,1820,703,1000000000.0,0.0,0.0,89156666.68,90160000.03,1000000000.0,0.0,TIIE,0.42,TIIE+0.42
2019,Cuarto Trimestre,Diciembre,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,1456,3000000000.0,0.0,500000000.0,175578310.2,675578310.2,2000000000.0,-500000000.0,7.63,0.97,7.63
2019,Cuarto Trimestre,Diciembre,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,3283,3000000000.0,0.0,0.0,273600000.0,273600000.0,3000000000.0,0.0,9.12,0.35,9.12
2019,Primer Trimestre,Marzo,145/2010,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 10-2,2010-06-25,2020-06-12,3640,439,2520951200.0,0.0,0.0,0.0,0.0,2520951200.0,0.0,7.9,TIIE-1.815,7.9
2019,Primer Trimestre,Marzo,513/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,914",2008-12-26,2019-10-25,3955,208,1914680897.0,0.0,38322991.5,2717520.93,41040512.43,89420313.51,-38322991.5,TIIE,0.97,TIIE+0.97
2019,Primer Trimestre,Marzo,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS  175,2009-12-24,2028-11-27,6913,3529,174978799.6,0.0,2421929.16,2100367.02,4522296.18,93647927.21,-2421929.16,TIIE,0.35,TIIE+0.35
2019,Primer Trimestre,Marzo,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,499",2010-12-28,1940-10-25,10894,7879,1499069398.0,0.0,9027778.37,26998264.89,36026043.26,1190041620.0,-9027778.37,9.13,TIIE-1.815,9.13
2019,Primer Trimestre,Marzo,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,2829,1500000000.0,0.0,20209581.0,16844205.59,37053786.59,994760475.0,-20209581.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2019,Primer Trimestre,Marzo,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,3264,2000000000.0,0.0,0.0,76844444.44,76844444.44,2000000000.0,0.0,7.6,0.88,7.6
2019,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 294,2012-11-30,1932-11-25,7300,4988,294874160.0,0.0,0.0,5759056.18,5759056.18,294874160.0,0.0,7.02,0.88,7.9
2019,Primer Trimestre,Marzo,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,3510,1100000000.0,0.0,0.0,0.0,0.0,1100000000.0,0.0,9.93,0.8928571428571429,9.93
2019,Primer Trimestre,Marzo,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,1669,1024317877.0,0.0,38703850.98,16276439.72,54980290.7,714757747.2,-38703850.98,TIIE,0.32,TIIE+0.32
2019,Primer Trimestre,Marzo,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,1932-12-27,5477,5020,1378859929.0,0.0,22980998.82,28172466.96,51153465.78,1263954935.0,-22980998.82,TIIE,0.34,TIIE+0.34
2019,Primer Trimestre,Marzo,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,3558,1170915400.0,0.0,0.0,26419754.46,26419754.46,1170915400.0,0.0,9.67,0.35,9.67
2019,Segundo Trimestre,Junio,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,1937-07-27,10924,6602,3457974221.0,0.0,4412181.86,76581015.11,80993196.97,3380539102.0,-4412181.86,TIIE,0.35,TIIE+0.35
2019,Segundo Trimestre,Junio,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,806",2007-10-17,1937-10-26,10967,6693,4806995489.0,0.0,5815912.5,106284391.0,112100303.5,4693314808.0,-5815912.5,TIIE,0.35,TIIE+0.35
2019,Segundo Trimestre,Junio,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS  175,2009-12-24,2028-11-27,6913,3438,174978799.6,0.0,2421929.16,2101098.58,4523027.74,91225998.05,-2421929.16,TIIE,0.35,TIIE+0.35
2019,Segundo Trimestre,Junio,P09-0917056,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 17X,2017-09-19,2028-03-07,3822,3173,2000000000.0,0.0,0.0,0.0,0.0,2000000000.0,0.0,7.6,0.89875,7.6
2019,Segundo Trimestre,Junio,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2014-11-03,2024-10-21,3640,1940,2500000000.0,0.0,0.0,81141666.67,81141666.67,2500000000.0,0.0,6.42,0.91,6.42
2019,Segundo Trimestre,Junio,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-28,2023-11-16,3640,1600,2126874900.0,0.0,0.0,75805366.23,75805366.23,2126874900.0,0.0,7.05,0.3333333333333333,7.05
2019,Segundo Trimestre,Junio,P09-1118104,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 18V,2018-11-21,2028-11-08,3640,3419,1100000000.0,0.0,0.0,55221833.33,55221833.33,1100000000.0,0.0,9.93,0.35999999999999993,9.93
2019,Segundo Trimestre,Junio,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS 145,2012-12-31,2027-11-25,5442,3070,145773291.7,0.0,2618681.88,1578819.31,4197501.19,88162290.38,-2618681.88,5.96,0.91,6.87
2019,Segundo Trimestre,Junio,P09-1213189,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,024",2013-12-31,2023-10-25,3585,1578,1024317877.0,0.0,38703850.98,15833442.55,54537293.53,676053896.2,-38703850.98,TIIE,0.32,TIIE+0.32
2019,Segundo Trimestre,Junio,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,3802,1949386371.0,0.0,37730058.81,36187678.66,73917737.47,1572085783.0,-37730058.81,TIIE,0.36,TIIE+0.36
2019,Segundo Trimestre,Junio,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,3467,1170915400.0,0.0,0.0,28935921.56,28935921.56,1170915400.0,0.0,9.67,0.41,9.67
2019,Segundo Trimestre,Junio,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,3467,3000000000.0,0.0,0.0,69920000.0,69920000.0,3000000000.0,0.0,9.12,0.34111111111111114,9.12
2019,Tercer Trimestre,Septiembre,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,1947-09-25,14628,10222,7000000000.0,0.0,0.0,160094666.7,160094666.7,7000000000.0,0.0,TIIE,0.53,TIIE+0.53
2019,Tercer Trimestre,Septiembre,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,806",2007-10-17,1937-10-26,10967,6601,4806995489.0,0.0,6117591.77,105146981.3,111264573.0,4687197216.0,-6117591.77,TIIE,0.35,TIIE+0.35
2019,Tercer Trimestre,Septiembre,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,1947-10-25,14618,10252,4000000000.0,0.0,336776447.9,86324656.63,423101104.5,3663223552.0,-336776447.9,TIIE,0.53,TIIE+0.53
2019,Tercer Trimestre,Septiembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,2646,1500000000.0,0.0,20209581.0,16327484.33,36537065.33,954341313.0,-20209581.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2019,Tercer Trimestre,Septiembre,P09-1112186,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 12,2012-11-30,2027-11-12,5460,2965,2500000000.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,6.85,0.38,6.85
2019,Tercer Trimestre,Septiembre,P09-1216054,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GCDMXCB 16V,2016-12-09,2021-12-03,1820,795,1000000000.0,0.0,0.0,20751111.11,20774444.45,1000000000.0,0.0,TIIE,0.42,TIIE+0.42
2019,Tercer Trimestre,Septiembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,1931-12-26,5474,4470,3000000000.0,0.0,53571428.58,55892738.1,109464166.7,2625000000.0,-53571428.58,8.22,0.97,8.22
2019,Tercer Trimestre,Septiembre,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,3375,3000000000.0,0.0,0.0,69920000.0,69920000.0,3000000000.0,0.0,9.12,0.35,9.12
2019,Cuarto Trimestre,Diciembre,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,1937-07-27,10924,6418,3457974221.0,0.0,18129622.28,298867978.8,316997601.1,3371016262.0,-18129622.28,TIIE,0.35,TIIE+0.35
2019,Cuarto Trimestre,Diciembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 7000,2007-08-31,1940-08-27,12050,7545,7000000000.0,0.0,117633006.9,570746202.4,688379209.3,6253576222.0,-117633006.9,8.91,0.3499999999999999,8.91
2019,Cuarto Trimestre,Diciembre,226/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 4,700",2007-08-31,1937-07-27,10923,6418,4700000000.0,0.0,24641370.75,413749058.9,438390429.6,4581808718.0,-24641370.75,8.8,0.35000000000000003,8.8
2019,Cuarto Trimestre,Diciembre,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,2883,575000000.0,0.0,0.0,50290138.88,50290138.88,575000000.0,0.0,8.65,0.35,8.65
2019,Cuarto Trimestre,Diciembre,721/2011,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 1,500",2011-12-29,2026-12-28,5478,2554,1500000000.0,0.0,80838324.0,64996919.52,145835243.5,934131732.0,-80838324.0,TIIE,TIIE-1.815,TIIE+TIIE-1.815
2019,Cuarto Trimestre,Diciembre,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2014-11-03,2024-10-21,3640,1756,2500000000.0,0.0,0.0,162283333.3,162283333.3,2500000000.0,0.0,6.42,0.88,6.42
2019,Cuarto Trimestre,Diciembre,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-28,2023-11-16,3640,1416,2126874900.0,0.0,0.0,151610732.5,151610732.5,2126874900.0,0.0,7.05,0.3575,7.05
2019,Cuarto Trimestre,Diciembre,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,1456,3500000000.0,0.0,437500000.1,123580861.2,561080861.2,1750000000.0,-437500000.1,5.74,0.35,5.74
2019,Cuarto Trimestre,Diciembre,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 2500,2014-12-26,2024-12-26,3653,1822,2500000000.0,0.0,312500000.0,100916160.3,413416160.4,1562500000.0,-312500000.0,5.75,0.53,5.75
2019,Cuarto Trimestre,Diciembre,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,1931-12-26,5474,4378,3000000000.0,0.0,214285714.3,223937916.7,438223631.0,2571428571.0,-214285714.3,8.22,TIIE-1.815,8.22
2019,Cuarto Trimestre,Diciembre,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,1932-12-27,5477,4745,1378859929.0,0.0,91923995.28,109937980.8,201861976.1,1195011938.0,-91923995.28,TIIE,0.34,TIIE+0.34
2019,Cuarto Trimestre,Diciembre,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,3283,2400000000.0,0.0,0.0,229200000.0,229200000.0,2400000000.0,0.0,9.55,0.2,9.55
2019,Cuarto Trimestre,Diciembre,P09-1219057,Largo Plazo,Mercado de Capitales,CI BANCO,BONO CDMXCB 19,2019-12-03,2029-11-20,3640,3612,1500000000.0,1500000000.0,0.0,0.0,0.0,1500000000.0,1500000000.0,7.82,0.46,7.82
2019,Cuarto Trimestre,Diciembre,P09-1219069,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 2,000",2019-12-30,2026-12-28,2555,2554,2000000000.0,2000000000.0,0.0,0.0,0.0,2000000000.0,2000000000.0,TIIE,0.2,TIIE+0.20
2019,Cuarto Trimestre,Diciembre,P09-1219071,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,421",2019-12-30,2029-12-26,3649,3648,3421287307.0,3421287307.0,0.0,0.0,0.0,3421287307.0,3421287307.0,6.74,0.22000000000000003,6.74
2019,Cuarto Trimestre,Diciembre,P09-1219072,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 500-19,2019-12-30,2029-12-26,3649,3648,500000000.0,500000000.0,0.0,0.0,0.0,500000000.0,500000000.0,7.09,0.35,7.09
2019,Primer Trimestre,Marzo,224/2007,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,457",2007-08-30,1937-07-27,10924,6693,3457974221.0,0.0,4194599.93,74728244.75,78922844.68,3384951284.0,-4194599.93,TIIE,0.35,TIIE+0.35
2019,Primer Trimestre,Marzo,225/2007,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 7000,2007-08-31,1940-08-27,12050,7820,7000000000.0,0.0,28565039.09,140143855.6,168708894.7,6342644190.0,-28565039.09,8.91,0.35,8.91
2019,Primer Trimestre,Marzo,233/2007,Largo Plazo,Banca Comercial,HSBC,"HSBC 7,000",2007-09-07,1947-09-25,14628,10405,7000000000.0,0.0,0.0,157521447.2,157521447.2,7000000000.0,0.0,TIIE,0.53,TIIE+0.53
2019,Primer Trimestre,Marzo,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,1947-10-25,14618,10435,4000000000.0,0.0,0.0,89955533.34,89955533.34,4000000000.0,0.0,TIIE,0.53,TIIE+0.53
2019,Primer Trimestre,Marzo,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,3158,575000000.0,0.0,0.0,0.0,0.0,575000000.0,0.0,8.65,0.88,8.65
2019,Primer Trimestre,Marzo,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,2357,2500000000.0,0.0,0.0,84680555.56,84680555.56,2500000000.0,0.0,6.7,0.8971428571428571,6.7
2019,Primer Trimestre,Marzo,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,"BANOBRAS 2,138",2012-11-12,1932-11-25,7318,4988,2138648319.0,0.0,0.0,42139094.8,42139094.8,2138648319.0,0.0,7.09,0.88,7.97
2019,Primer Trimestre,Marzo,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-28,2023-11-16,3640,1691,2126874900.0,0.0,0.0,0.0,0.0,2126874900.0,0.0,7.05,0.7787500000000003,7.05
2019,Primer Trimestre,Marzo,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,3161,1954226708.0,0.0,35105869.02,21102423.91,56208292.93,1217003459.0,-35105869.02,5.97,0.91,6.88
2019,Primer Trimestre,Marzo,P09-1213198,Largo Plazo,Banca Comercial,BANAMEX,"BANAMEX 3,500",2013-12-31,2023-12-26,3647,1731,3500000000.0,0.0,109375000.0,33578238.32,142953238.3,2078125000.0,-109375000.0,5.74,0.9099999999999999,5.74
2019,Primer Trimestre,Marzo,P09-1214242,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 2500,2014-12-26,2024-12-26,3653,2097,2500000000.0,0.0,78125000.01,26291775.18,104416775.2,1796875000.0,-78125000.01,5.75,0.32,5.75
2019,Primer Trimestre,Marzo,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,1366,3500000000.0,0.0,175000000.0,60710399.01,235710399.0,2625000000.0,-175000000.0,TIIE,0.38,TIIE+0.38
2019,Primer Trimestre,Marzo,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,1931-12-26,5474,4653,3000000000.0,0.0,53571428.58,56255625.01,109827053.6,2732142857.0,-53571428.58,8.22,0.41,8.22
2019,Primer Trimestre,Marzo,P09-1218138,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 2,400",2018-12-31,2028-12-26,3648,3558,2400000000.0,0.0,0.0,53480000.01,53480000.01,2400000000.0,0.0,9.55,0.19999999999999998,9.55
2019,Primer Trimestre,Marzo,P09-1218140,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-18",2018-12-31,2028-12-26,3648,3558,3000000000.0,0.0,0.0,63840000.0,63840000.0,3000000000.0,0.0,9.12,0.8800000000000001,9.12
2019,Segundo Trimestre,Junio,145/2010,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 10-2,2010-06-25,2020-06-12,3640,348,2520951200.0,0.0,0.0,100683989.9,100683989.9,2520951200.0,0.0,7.9,0.8800000000000001,7.9
2019,Segundo Trimestre,Junio,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,459",2007-10-17,1940-10-25,12062,7788,4459000000.0,0.0,8705350.48,96202120.8,104907471.3,4248733119.0,-8705350.48,TIIE,0.35,TIIE+0.35
2019,Segundo Trimestre,Junio,329/2007,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 07,2007-12-17,2027-11-22,7280,3067,575000000.0,0.0,0.0,25145069.44,25145069.44,575000000.0,0.0,8.65,0.53,8.65
2019,Segundo Trimestre,Junio,513/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,914",2008-12-26,2019-10-25,3955,117,1914680897.0,0.0,38322991.5,1862510.84,40185502.34,51097322.01,-38322991.5,TIIE,0.97,TIIE+0.97
2019,Segundo Trimestre,Junio,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,499",2010-12-28,1940-10-25,10894,7788,1499069398.0,0.0,9027778.05,27697629.19,36725407.24,1181013842.0,-9027778.05,9.13,0.8800000000000001,9.13
2019,Segundo Trimestre,Junio,P09-1212219,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,954",2012-12-28,2027-11-25,5445,3070,1954226708.0,0.0,35105869.02,21196351.61,56302220.63,1181897590.0,-35105869.02,5.97,0.91,6.88
2019,Segundo Trimestre,Junio,P09-1215163,Largo Plazo,Banca Comercial,SANTANDER,"SANTANDER 3,500",2015-12-30,2022-12-26,2553,1275,3500000000.0,0.0,175000000.0,58318409.73,233318409.7,2450000000.0,-175000000.0,TIIE,0.38,TIIE+0.38
2019,Segundo Trimestre,Junio,P09-1216082,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-15",2016-12-30,1931-12-26,5474,4562,3000000000.0,0.0,53571428.58,57026250.0,110597678.6,2678571429.0,-53571428.58,8.22,0.35000000000000003,8.22
2019,Segundo Trimestre,Junio,P09-1216083,Largo Plazo,Banca Comercial,BANCOMER,"BANCOMER 3,000-7",2016-12-30,2023-12-26,2552,1640,3000000000.0,0.0,125000000.0,45515069.44,170515069.5,2250000000.0,-125000000.0,7.63,0.9700000000000001,7.63
2019,Segundo Trimestre,Junio,P09-1217134,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,378",2017-12-29,1932-12-27,5477,4929,1378859929.0,0.0,22980998.82,28397771.86,51378770.68,1240973936.0,-22980998.82,TIIE,0.34,TIIE+0.34
2019,Tercer Trimestre,Septiembre,225/2007,Largo Plazo,Banca Comercial,BANCOMER,BANCOMER 7000,2007-08-31,1940-08-27,12050,7637,7000000000.0,0.0,29685659.41,143538530.7,173224190.1,6283838571.0,-29685659.41,8.91,TIIE-1.815,8.91
2019,Tercer Trimestre,Septiembre,261/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,459",2007-10-17,1940-10-25,12062,7696,4459000000.0,0.0,8995235.06,95092085.37,104087320.4,4239737884.0,-8995235.06,TIIE,0.35,TIIE+0.35
2019,Tercer Trimestre,Septiembre,514/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,BANOBRAS  175,2009-12-24,2028-11-27,6913,3346,174978799.6,0.0,2421929.16,2026715.76,4448644.92,88804068.89,-2421929.16,TIIE,0.35,TIIE+0.35
2019,Tercer Trimestre,Septiembre,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15,2015-09-25,2020-09-18,1820,354,1382000000.0,0.0,345500000.0,27538653.33,373038653.3,806166666.7,-345500000.0,TIIE,0.12,TIIE+0.12
2019,Tercer Trimestre,Septiembre,P09-0915121,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 15-2,2015-09-25,2025-09-12,3640,2174,2500000000.0,0.0,0.0,84680555.56,84680555.56,2500000000.0,0.0,6.7,0.88,6.7
2019,Tercer Trimestre,Septiembre,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 196,2013-11-07,1932-11-25,6958,4805,196783977.0,0.0,0.0,4314816.68,4314816.68,196783977.0,0.0,7.7,0.88,8.58
2019,Tercer Trimestre,Septiembre,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,"BANOBRAS 2,138",2012-11-12,1932-11-25,7318,4805,2138648319.0,0.0,0.0,43559513.72,43559513.72,2138648319.0,0.0,7.09,0.88,7.97
2019,Tercer Trimestre,Septiembre,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 294,2012-11-30,1932-11-25,7300,4805,294874160.0,0.0,0.0,5953181.66,5953181.66,294874160.0,0.0,7.02,0.88,7.9
2019,Tercer Trimestre,Septiembre,P09-1014157,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 14,2014-11-03,2024-10-21,3640,1848,2500000000.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,6.42,0.36,6.42
2019,Tercer Trimestre,Septiembre,P09-1113146,Largo Plazo,Mercado de Capitales,EVERCORE,BONO GDFECB 13,2013-11-28,2023-11-16,3640,1508,2126874900.0,0.0,0.0,0.0,0.0,2126874900.0,0.0,7.05,0.39,7.05
2019,Tercer Trimestre,Septiembre,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,3710,1949386371.0,0.0,37730058.81,34995667.12,72725725.93,1534355724.0,-37730058.81,TIIE,0.36,TIIE+0.36
2019,Cuarto Trimestre,Diciembre,145/2010,Largo Plazo,Mercado de Capitales,CI BANCO,BONO GDFCB 10-2,2010-06-25,2020-06-12,3640,164,2520951200.0,0.0,0.0,201367979.7,201367979.7,840317066.7,0.0,7.9,0.33999999999999997,7.9
2019,Cuarto Trimestre,Diciembre,260/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  4,806",2007-10-17,1937-10-26,10967,6509,4806995489.0,0.0,23897538.34,414914728.8,438812267.2,4680762288.0,-23897538.34,TIIE,0.35,TIIE+0.35
2019,Cuarto Trimestre,Diciembre,262/2007,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 4,000",2007-10-17,1947-10-25,14618,10160,4000000000.0,0.0,336776447.9,348356204.9,685132652.8,3663223552.0,-336776447.9,TIIE,0.53,TIIE+0.53
2019,Cuarto Trimestre,Diciembre,513/2008,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,914",2008-12-26,2019-10-25,3955,0,1914680897.0,0.0,127743305.0,4983440.87,132726745.9,0.0,-127743305.0,TIIE,0.97,TIIE+0.97
2019,Cuarto Trimestre,Diciembre,562/2010,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS  1,499",2010-12-28,1940-10-25,10894,7604,1499069398.0,0.0,36111112.92,109455422.2,145566535.1,1162958285.0,-36111112.92,9.13,0.8800000000000002,9.13
2019,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 196,2013-11-07,1932-11-25,6958,4713,196783977.0,0.0,0.0,17118566.16,17118566.16,196783977.0,0.0,7.7,0.88,8.58
2019,Cuarto Trimestre,Diciembre,P09-1012161,Largo Plazo,Bonos Cupón Cero,BANOBRAS,BANOBRAS 294,2012-11-30,1932-11-25,7300,4713,294874160.0,0.0,0.0,23618601.16,23618601.16,294874160.0,0.0,7.02,0.88,7.9
2019,Cuarto Trimestre,Diciembre,P09-1214244,Largo Plazo,Banca de Desarrollo,BANOBRAS,"BANOBRAS 1,949",2014-12-31,2029-11-26,5444,3618,1949386371.0,0.0,150920235.2,139732200.6,290652435.8,1496625666.0,-150920235.2,TIIE,0.36,TIIE+0.36
2019,Cuarto Trimestre,Diciembre,P09-1217133,Largo Plazo,Banca Comercial,HSBC,"HSBC 2,500",2017-12-29,2024-12-26,2554,1822,2500000000.0,0.0,357142857.1,149631713.0,506774570.1,1785714286.0,-357142857.1,7.46,0.3944444444444445,7.46
2019,Cuarto Trimestre,Diciembre,P09-1218139,Largo Plazo,Banca Comercial,HSBC,"HSBC 1,170",2018-12-31,2028-12-26,3648,3283,1170915400.0,0.0,0.0,113227519.1,113227519.1,1170915400.0,0.0,9.67,0.42000000000000004,9.67
